vendor_id,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount
1,2024-01-08 21:12:16,2024-01-08 21:13:16,4,19.2,-74.016505,40.794102,1,N,-74.031077,40.800358,2,51.0,0.0,0.5,0.0,0.0,51.5
2,2024-01-06 08:43:57,2024-01-06 09:15:57,1,1.08,-73.981265,40.72097,1,N,-73.973679,40.715509,1,21.2,0.0,0.5,4.37,0.0,26.07
2,2024-01-19 07:07:16,2024-01-19 08:07:16,1,5.99,-73.788831,40.710173,1,N,-73.793383,40.706945,2,47.48,0.0,0.5,0.0,0.0,47.98
1,2024-01-24 04:18:00,2024-01-24 05:07:00,2,1.83,-73.838083,40.815447,1,N,-73.832906,40.82341,1,31.57,0.0,0.5,0.42,0.0,32.49
2,2024-01-20 01:54:41,2024-01-20 02:52:41,4,9.58,-73.96734,40.670619,1,N,-73.950258,40.676874,1,55.45,0.0,0.5,13.09,0.0,69.04
1,2024-01-07 18:42:42,2024-01-07 19:06:42,1,15.11,-74.004975,40.717755,1,N,-74.016383,40.715481,1,52.27,0.0,0.5,4.74,0.0,57.51
1,2024-01-22 10:43:21,2024-01-22 10:55:21,1,9.98,-73.752562,40.732017,1,N,-73.757166,40.747789,1,33.45,0.0,0.5,7.09,0.0,41.04
1,2024-01-30 23:36:43,2024-01-30 23:40:43,1,3.45,-74.042434,40.816222,1,N,-74.032317,40.83319,1,13.12,0.0,0.5,3.0,0.0,16.62
2,2024-01-07 10:25:36,2024-01-07 10:54:36,1,17.62,-73.911344,40.808385,1,N,-73.915779,40.8043,1,61.05,0.0,0.5,14.9,0.0,76.45
1,2024-01-27 09:51:08,2024-01-27 10:22:08,1,10.08,-73.961246,40.672236,1,N,-73.976073,40.672354,1,43.2,0.0,0.5,5.23,0.0,48.93
2,2024-01-24 14:35:12,2024-01-24 14:52:12,1,12.48,-73.819186,40.849592,1,N,-73.833244,40.868854,1,42.2,0.0,0.5,10.37,0.0,53.07
2,2024-01-28 00:58:52,2024-01-28 01:45:52,1,2.3,-73.881003,40.841142,1,N,-73.897553,40.838444,2,31.75,0.0,0.5,0.0,0.0,32.25
1,2024-01-29 13:16:44,2024-01-29 13:59:44,1,1.6,-73.795262,40.775702,1,N,-73.779234,40.779672,2,28.0,0.0,0.5,0.0,0.0,28.5
2,2024-01-26 18:47:15,2024-01-26 19:32:15,4,7.07,-73.806477,40.740284,1,N,-73.802699,40.723748,1,42.67,0.0,0.5,0.03,0.0,43.2
1,2024-01-12 14:44:51,2024-01-12 15:40:51,1,9.58,-73.820495,40.689142,1,N,-73.838656,40.706035,1,54.45,0.0,0.5,9.59,0.0,64.54
2,2024-01-29 18:15:48,2024-01-29 18:50:48,1,12.58,-73.941915,40.681171,1,N,-73.959535,40.685772,1,51.45,0.0,0.5,3.94,0.0,55.89
1,2024-01-19 22:14:33,2024-01-19 23:11:33,4,11.43,-73.987139,40.781777,1,N,-73.991821,40.781015,1,59.58,0.0,0.5,8.46,0.0,68.54
2,2024-01-05 18:52:22,2024-01-05 18:58:22,4,14.41,-74.045661,40.839793,1,N,-74.050768,40.853291,1,41.52,0.0,0.5,3.64,0.0,45.66
1,2024-01-27 05:46:36,2024-01-27 06:21:36,2,10.58,-74.028321,40.689082,1,N,-74.016408,40.698209,1,46.45,0.0,0.5,5.9,0.0,52.85
2,2024-01-12 06:31:44,2024-01-12 06:41:44,1,6.64,-73.978849,40.724287,1,N,-73.995989,40.730551,1,24.1,0.0,0.5,1.94,0.0,26.54
1,2024-01-28 22:21:42,2024-01-28 23:05:42,3,8.1,-73.811295,40.722319,1,N,-73.830524,40.705518,1,44.75,0.0,0.5,0.63,0.0,45.88
1,2024-01-11 10:01:07,2024-01-11 10:55:07,1,10.27,-74.002496,40.743965,1,N,-73.988515,40.731486,1,55.17,0.0,0.5,3.83,0.0,59.5
2,2024-01-22 07:24:00,2024-01-22 07:47:00,1,16.64,-73.918531,40.70514,1,N,-73.924798,40.696095,1,55.6,0.0,0.5,13.88,0.0,69.98
2,2024-01-12 06:04:12,2024-01-12 06:53:12,2,5.32,-73.857601,40.651012,1,N,-73.861342,40.658928,2,40.3,0.0,0.5,0.0,0.0,40.8
1,2024-01-18 21:45:52,2024-01-18 22:14:52,4,8.47,-73.890794,40.841682,1,N,-73.895931,40.844219,1,38.17,0.0,0.5,3.2,0.0,41.87
1,2024-01-22 06:56:56,2024-01-22 07:06:56,1,8.74,-73.815059,40.727378,1,N,-73.828892,40.738112,2,29.35,0.0,0.5,0.0,0.0,29.85
1,2024-01-15 18:11:46,2024-01-15 18:42:46,4,2.6,-73.776648,40.682029,1,N,-73.757915,40.694654,1,24.5,0.0,0.5,2.03,0.0,27.03
2,2024-01-28 09:22:55,2024-01-28 09:48:55,1,17.59,-73.838146,40.713476,1,N,-73.842769,40.725178,1,59.48,0.0,0.5,11.63,0.0,71.61
1,2024-01-01 12:12:43,2024-01-01 12:14:43,3,0.37,-73.894294,40.795268,1,N,-73.893585,40.807592,1,4.42,0.0,0.5,0.85,0.0,5.77
2,2024-01-23 15:09:28,2024-01-23 15:58:28,2,17.22,-73.865241,40.788645,1,N,-73.857399,40.792293,2,70.05,0.0,0.5,0.0,0.0,70.55
1,2024-01-16 23:28:40,2024-01-17 00:16:40,4,10.04,-73.877153,40.665952,1,N,-73.893125,40.668192,2,51.6,0.0,0.5,0.0,0.0,52.1
2,2024-01-17 04:32:52,2024-01-17 05:01:52,1,16.97,-73.777514,40.788817,1,N,-73.760291,40.773633,2,59.42,0.0,0.5,0.0,0.0,59.92
2,2024-01-22 01:08:56,2024-01-22 01:39:56,2,16.26,-74.035263,40.765058,1,N,-74.019288,40.762274,1,58.65,0.0,0.5,1.73,0.0,60.88
2,2024-01-27 17:16:49,2024-01-27 17:28:49,2,3.0,-74.043064,40.843066,1,N,-74.02332,40.856246,1,16.0,0.0,0.5,1.87,0.0,18.37
2,2024-01-03 22:19:08,2024-01-03 22:24:08,1,1.76,-73.789034,40.717433,1,N,-73.772237,40.734776,1,9.4,0.0,0.5,0.94,0.0,10.84
1,2024-01-05 08:12:29,2024-01-05 08:19:29,2,15.4,-73.887035,40.778205,1,N,-73.903816,40.785341,2,44.5,0.0,0.5,0.0,0.0,45.0
2,2024-01-14 04:42:41,2024-01-14 05:15:41,2,12.33,-73.753511,40.761899,1,N,-73.760696,40.769806,2,49.83,0.0,0.5,0.0,0.0,50.33
1,2024-01-19 04:19:58,2024-01-19 04:49:58,1,0.58,-73.852344,40.789165,1,N,-73.857118,40.781824,1,18.95,0.0,0.5,4.68,0.0,24.13
1,2024-01-14 22:38:39,2024-01-14 22:50:39,2,7.71,-73.844092,40.762036,1,N,-73.839571,40.773201,1,27.77,0.0,0.5,3.21,0.0,31.48
1,2024-01-31 19:55:13,2024-01-31 20:36:13,1,10.99,-73.866476,40.72064,1,N,-73.8856,40.704893,1,50.48,0.0,0.5,0.83,0.0,51.81
1,2024-01-09 04:09:05,2024-01-09 04:56:05,4,15.23,-73.968728,40.776027,1,N,-73.986247,40.764874,1,64.08,0.0,0.5,0.71,0.0,65.29
2,2024-01-15 08:16:31,2024-01-15 09:03:31,3,7.98,-73.910377,40.839487,1,N,-73.928324,40.819592,1,45.95,0.0,0.5,8.47,0.0,54.92
2,2024-01-08 00:01:07,2024-01-08 00:59:07,3,15.7,-73.881024,40.682094,1,N,-73.887042,40.700064,1,70.75,0.0,0.5,3.59,0.0,74.84
1,2024-01-09 03:54:36,2024-01-09 04:02:36,2,3.71,-73.792812,40.794853,1,N,-73.790821,40.78924,1,15.78,0.0,0.5,1.73,0.0,18.01
1,2024-01-02 22:48:40,2024-01-02 23:16:40,2,0.4,-73.93093,40.72372,1,N,-73.939962,40.726997,2,17.5,0.0,0.5,0.0,0.0,18.0
1,2024-01-01 19:16:32,2024-01-01 19:32:32,4,19.66,-73.912955,40.783228,1,N,-73.914049,40.773445,1,59.65,0.0,0.5,14.14,0.0,74.29
2,2024-01-01 04:38:28,2024-01-01 05:24:28,1,17.12,-73.9298,40.814096,1,N,-73.927253,40.814749,1,68.3,0.0,0.5,16.1,0.0,84.9
1,2024-01-24 16:41:37,2024-01-24 16:51:37,1,18.21,-73.87485,40.677125,1,N,-73.866045,40.687719,2,53.03,0.0,0.5,0.0,0.0,53.53
1,2024-01-22 22:35:44,2024-01-22 23:20:44,1,18.22,-73.865264,40.806113,1,N,-73.884092,40.796889,1,70.55,0.0,0.5,2.94,0.0,73.99
1,2024-01-11 08:49:40,2024-01-11 09:27:40,2,11.27,-73.917191,40.833794,1,N,-73.905326,40.813902,2,49.67,0.0,0.5,0.0,0.0,50.17
1,2024-01-04 08:29:52,2024-01-04 08:50:52,1,5.42,-73.849731,40.828678,1,N,-73.857724,40.815594,1,26.55,0.0,0.5,0.29,0.0,27.34
1,2024-01-31 03:05:29,2024-01-31 03:42:29,3,8.14,-73.984861,40.678536,1,N,-74.003995,40.667128,1,41.35,0.0,0.5,8.44,0.0,50.29
1,2024-01-29 13:51:39,2024-01-29 14:03:39,1,3.03,-73.750302,40.718135,1,N,-73.739266,40.727477,1,16.07,0.0,0.5,0.43,0.0,17.0
2,2024-01-27 11:08:51,2024-01-27 11:12:51,2,6.11,-73.978847,40.705713,1,N,-73.997674,40.70399,1,19.77,0.0,0.5,4.36,0.0,24.63
2,2024-01-15 21:53:44,2024-01-15 22:16:44,3,12.78,-74.042527,40.822784,1,N,-74.040554,40.839762,2,45.95,0.0,0.5,0.0,0.0,46.45
2,2024-01-27 21:53:28,2024-01-27 22:00:28,2,15.81,-73.871526,40.748646,1,N,-73.871276,40.755839,2,45.52,0.0,0.5,0.0,0.0,46.02
2,2024-01-27 13:01:17,2024-01-27 13:58:17,1,19.89,-74.003126,40.687992,1,N,-73.99149,40.683936,1,80.72,0.0,0.5,0.17,0.0,81.39
2,2024-01-14 12:39:44,2024-01-14 13:09:44,1,9.76,-74.021923,40.789309,1,N,-74.008189,40.797325,2,41.9,0.0,0.5,0.0,0.0,42.4
1,2024-01-27 10:04:18,2024-01-27 10:39:18,1,8.77,-73.780639,40.709687,1,N,-73.798501,40.72909,1,41.92,0.0,0.5,2.83,0.0,45.25
1,2024-01-05 01:10:54,2024-01-05 01:15:54,4,5.48,-73.920112,40.657559,1,N,-73.936091,40.669578,1,18.7,0.0,0.5,3.9,0.0,23.1
1,2024-01-05 21:56:28,2024-01-05 22:41:28,4,11.73,-73.927168,40.74126,1,N,-73.940024,40.725309,2,54.33,0.0,0.5,0.0,0.0,54.83
1,2024-01-20 20:10:26,2024-01-20 20:57:26,1,0.47,-73.995655,40.72533,1,N,-74.004805,40.712554,2,27.18,0.0,0.5,0.0,0.0,27.68
2,2024-01-04 08:53:41,2024-01-04 09:44:41,1,5.21,-73.956398,40.811057,1,N,-73.939679,40.796289,1,41.02,0.0,0.5,7.66,0.0,49.18
1,2024-01-01 04:55:24,2024-01-01 05:38:24,2,3.05,-73.946789,40.737113,1,N,-73.945545,40.732736,2,31.62,0.0,0.5,0.0,0.0,32.12
2,2024-01-24 20:42:26,2024-01-24 20:54:26,2,2.84,-73.819904,40.808266,1,N,-73.80953,40.824564,1,15.6,0.0,0.5,0.27,0.0,16.37
1,2024-01-02 19:12:09,2024-01-02 19:40:09,1,8.91,-73.775666,40.711739,1,N,-73.780094,40.692432,1,38.77,0.0,0.5,4.61,0.0,43.88
2,2024-01-22 04:22:28,2024-01-22 05:06:28,1,5.16,-73.906935,40.706314,1,N,-73.921008,40.711392,1,37.4,0.0,0.5,2.6,0.0,40.5
1,2024-01-28 02:27:58,2024-01-28 03:17:58,1,6.32,-74.026715,40.696196,1,N,-74.029245,40.691413,1,43.3,0.0,0.5,5.35,0.0,49.15
2,2024-01-26 03:03:56,2024-01-26 03:55:56,3,14.96,-73.983494,40.762744,1,N,-73.996576,40.747325,1,65.9,0.0,0.5,2.36,0.0,68.76
1,2024-01-03 18:07:37,2024-01-03 18:34:37,1,16.64,-73.849768,40.709464,1,N,-73.843049,40.694812,2,57.6,0.0,0.5,0.0,0.0,58.1
2,2024-01-21 10:41:23,2024-01-21 11:28:23,3,18.12,-73.784926,40.659912,1,N,-73.803795,40.673923,1,71.3,0.0,0.5,14.66,0.0,86.46
2,2024-01-06 16:32:56,2024-01-06 16:50:56,2,13.9,-73.983372,40.706168,1,N,-73.970074,40.714295,1,46.25,0.0,0.5,4.72,0.0,51.47
1,2024-01-11 14:13:44,2024-01-11 14:52:44,1,14.67,-73.905673,40.812767,1,N,-73.923992,40.796367,2,58.67,0.0,0.5,0.0,0.0,59.17
2,2024-01-12 16:47:30,2024-01-12 17:10:30,1,9.6,-73.769794,40.748817,1,N,-73.764328,40.753314,2,38.0,0.0,0.5,0.0,0.0,38.5
1,2024-01-20 15:34:51,2024-01-20 16:04:51,2,8.0,-73.943203,40.706063,1,N,-73.936806,40.705904,1,37.5,0.0,0.5,9.04,0.0,47.04
2,2024-01-11 16:00:59,2024-01-11 16:20:59,1,15.71,-73.839214,40.670638,1,N,-73.822538,40.681214,1,51.78,0.0,0.5,2.75,0.0,55.03
2,2024-01-07 21:13:29,2024-01-07 21:24:29,4,14.06,-74.016818,40.84874,1,N,-74.026584,40.842866,1,43.15,0.0,0.5,7.78,0.0,51.43
2,2024-01-31 19:28:07,2024-01-31 19:37:07,1,10.32,-74.014002,40.729822,1,N,-74.033474,40.721184,1,32.8,0.0,0.5,6.86,0.0,40.16
1,2024-01-25 09:06:56,2024-01-25 09:13:56,2,15.3,-73.820683,40.841325,1,N,-73.833007,40.835954,1,44.25,0.0,0.5,3.57,0.0,48.32
1,2024-01-27 01:34:07,2024-01-27 02:33:07,1,15.06,-73.98193,40.732548,1,N,-73.99375,40.730839,1,69.65,0.0,0.5,7.99,0.0,78.14
2,2024-01-13 09:43:16,2024-01-13 09:49:16,1,11.85,-74.044892,40.659888,1,N,-74.050575,40.67863,1,35.12,0.0,0.5,8.77,0.0,44.39
1,2024-01-19 01:53:10,2024-01-19 02:01:10,1,14.0,-73.987155,40.735961,1,N,-73.996145,40.720992,1,41.5,0.0,0.5,10.05,0.0,52.05
1,2024-01-03 02:46:53,2024-01-03 03:29:53,1,19.81,-73.846704,40.716522,1,N,-73.853851,40.734244,1,73.53,0.0,0.5,14.56,0.0,88.59
1,2024-01-18 11:17:11,2024-01-18 11:39:11,4,7.43,-73.776872,40.721357,1,N,-73.772303,40.737884,1,32.08,0.0,0.5,7.32,0.0,39.9
1,2024-01-30 11:53:26,2024-01-30 12:38:26,4,4.41,-73.918173,40.736675,1,N,-73.92465,40.753046,1,36.02,0.0,0.5,1.06,0.0,37.58
1,2024-01-06 07:11:52,2024-01-06 07:53:52,3,5.05,-73.908881,40.650058,1,N,-73.923688,40.631827,1,36.12,0.0,0.5,1.82,0.0,38.44
2,2024-01-20 06:26:09,2024-01-20 06:31:09,2,2.51,-73.787076,40.703503,1,N,-73.774015,40.711853,1,11.27,0.0,0.5,2.32,0.0,14.09
2,2024-01-17 09:43:06,2024-01-17 09:48:06,4,2.08,-73.956535,40.821838,1,N,-73.954718,40.836826,1,10.2,0.0,0.5,2.29,0.0,12.99
2,2024-01-27 20:20:05,2024-01-27 20:52:05,1,0.39,-73.764898,40.725877,1,N,-73.780169,40.715259,1,19.48,0.0,0.5,1.02,0.0,21.0
1,2024-01-17 23:53:26,2024-01-17 23:56:26,1,18.55,-73.790551,40.722505,1,N,-73.785468,40.726459,1,50.38,0.0,0.5,2.5,0.0,53.38
2,2024-01-08 08:52:49,2024-01-08 09:00:49,1,17.96,-73.989128,40.822374,1,N,-73.977991,40.841184,1,51.4,0.0,0.5,2.54,0.0,54.44
1,2024-01-19 10:14:08,2024-01-19 10:59:08,2,13.92,-73.933532,40.815632,1,N,-73.949082,40.803685,1,59.8,0.0,0.5,1.17,0.0,61.47
1,2024-01-29 18:16:53,2024-01-29 18:34:53,1,16.81,-73.763693,40.701574,1,N,-73.753171,40.681662,2,53.52,0.0,0.5,0.0,0.0,54.02
1,2024-01-07 08:45:59,2024-01-07 08:46:59,2,5.23,-73.947037,40.847078,1,N,-73.956028,40.849394,1,16.08,0.0,0.5,0.88,0.0,17.46
1,2024-01-21 15:55:47,2024-01-21 16:54:47,1,17.02,-74.031503,40.745907,1,N,-74.030874,40.762764,1,74.55,0.0,0.5,4.39,0.0,79.44
2,2024-01-21 19:23:23,2024-01-21 20:22:23,1,0.68,-73.863433,40.662602,1,N,-73.865709,40.647044,2,33.7,0.0,0.5,0.0,0.0,34.2
1,2024-01-19 18:19:50,2024-01-19 18:43:50,2,4.85,-73.889412,40.717221,1,N,-73.896295,40.717647,2,26.62,0.0,0.5,0.0,0.0,27.12
1,2024-01-07 20:09:15,2024-01-07 20:22:15,1,0.14,-73.782453,40.785959,1,N,-73.771762,40.785418,1,9.35,0.0,0.5,1.12,0.0,10.97
1,2024-01-03 00:49:51,2024-01-03 01:34:51,3,19.12,-73.828707,40.662367,1,N,-73.814078,40.664992,1,72.8,0.0,0.5,7.03,0.0,80.33
2,2024-01-19 18:36:00,2024-01-19 19:04:00,2,12.08,-73.928852,40.688755,1,N,-73.912342,40.677304,1,46.7,0.0,0.5,8.05,0.0,55.25
2,2024-01-12 23:49:27,2024-01-13 00:03:27,1,13.41,-73.886554,40.741777,1,N,-73.894244,40.722701,1,43.02,0.0,0.5,3.09,0.0,46.61
1,2024-01-30 12:15:01,2024-01-30 13:08:01,2,3.31,-73.81043,40.688162,1,N,-73.80571,40.690963,1,37.27,0.0,0.5,4.77,0.0,42.54
1,2024-01-26 20:31:00,2024-01-26 21:28:00,4,12.54,-73.896631,40.803691,1,N,-73.881259,40.798409,2,62.35,0.0,0.5,0.0,0.0,62.85
1,2024-01-15 06:23:19,2024-01-15 06:27:19,2,18.3,-73.997304,40.781544,1,N,-74.00604,40.779956,1,50.25,0.0,0.5,6.82,0.0,57.57
1,2024-01-12 15:19:22,2024-01-12 15:41:22,1,15.9,-73.900131,40.845127,1,N,-73.913792,40.858993,1,53.25,0.0,0.5,12.38,0.0,66.13
2,2024-01-16 18:46:49,2024-01-16 19:36:49,4,5.03,-74.036676,40.75926,1,N,-74.044185,40.769568,1,40.08,0.0,0.5,6.68,0.0,47.26
2,2024-01-02 06:53:10,2024-01-02 07:19:10,1,4.68,-73.840035,40.824435,1,N,-73.852182,40.832574,1,27.2,0.0,0.5,3.98,0.0,31.68
1,2024-01-25 09:13:02,2024-01-25 09:57:02,3,8.45,-73.852828,40.705722,1,N,-73.841215,40.717909,1,45.62,0.0,0.5,9.81,0.0,55.93
1,2024-01-31 20:40:51,2024-01-31 21:34:51,2,11.69,-73.772677,40.732278,1,N,-73.756811,40.727699,1,58.72,0.0,0.5,13.6,0.0,72.82
2,2024-01-31 15:25:58,2024-01-31 15:37:58,1,10.44,-73.868166,40.732449,1,N,-73.87528,40.748826,2,34.6,0.0,0.5,0.0,0.0,35.1
1,2024-01-07 01:33:37,2024-01-07 02:10:37,2,12.51,-73.830054,40.719524,1,N,-73.846828,40.724886,1,52.27,0.0,0.5,1.45,0.0,54.22
1,2024-01-20 09:10:32,2024-01-20 09:30:32,1,10.89,-73.956935,40.739085,1,N,-73.970503,40.722944,1,39.73,0.0,0.5,0.43,0.0,40.66
1,2024-01-13 10:00:09,2024-01-13 10:29:09,4,13.71,-73.816187,40.650386,1,N,-73.829113,40.638349,2,51.28,0.0,0.5,0.0,0.0,51.78
1,2024-01-23 21:39:52,2024-01-23 22:21:52,3,10.37,-74.00705,40.7524,1,N,-74.005209,40.759708,1,49.42,0.0,0.5,11.31,0.0,61.23
2,2024-01-22 11:09:58,2024-01-22 11:17:58,1,12.28,-73.858262,40.751406,1,N,-73.877097,40.74585,1,37.2,0.0,0.5,8.61,0.0,46.31
2,2024-01-06 15:01:10,2024-01-06 15:12:10,3,15.06,-74.017242,40.815424,1,N,-73.997588,40.83153,1,45.65,0.0,0.5,9.25,0.0,55.4
1,2024-01-21 13:39:53,2024-01-21 14:28:53,4,4.43,-73.832193,40.695832,1,N,-73.838517,40.709924,2,38.08,0.0,0.5,0.0,0.0,38.58
1,2024-01-15 17:05:35,2024-01-15 17:35:35,1,13.15,-74.037333,40.682807,1,N,-74.022798,40.693354,1,50.38,0.0,0.5,0.28,0.0,51.16
2,2024-01-06 09:16:54,2024-01-06 10:03:54,2,19.68,-73.763063,40.651477,1,N,-73.745895,40.670615,1,75.2,0.0,0.5,14.67,0.0,90.37
2,2024-01-31 01:21:31,2024-01-31 02:04:31,3,19.18,-73.950685,40.774489,1,N,-73.936388,40.790499,1,71.95,0.0,0.5,12.63,0.0,85.08
2,2024-01-08 06:34:34,2024-01-08 06:51:34,1,16.43,-74.040611,40.722436,1,N,-74.037955,40.709386,1,52.08,0.0,0.5,10.29,0.0,62.87
2,2024-01-18 09:11:39,2024-01-18 09:22:39,1,0.76,-73.795287,40.770054,1,N,-73.790831,40.769358,1,9.9,0.0,0.5,0.88,0.0,11.28
1,2024-01-16 06:14:22,2024-01-16 07:08:22,3,19.55,-73.964535,40.681549,1,N,-73.983013,40.673326,2,78.38,0.0,0.5,0.0,0.0,78.88
1,2024-01-29 01:12:56,2024-01-29 01:20:56,1,8.1,-73.994256,40.750794,1,N,-73.986701,40.758103,1,26.75,0.0,0.5,4.36,0.0,31.61
1,2024-01-23 03:13:09,2024-01-23 03:15:09,1,0.17,-73.79685,40.735691,1,N,-73.80823,40.723935,2,3.92,0.0,0.5,0.0,0.0,4.42
2,2024-01-30 12:51:23,2024-01-30 13:47:23,1,15.92,-73.829574,40.843267,1,N,-73.835331,40.856446,1,70.3,0.0,0.5,10.46,0.0,81.26
2,2024-01-06 19:06:40,2024-01-06 19:32:40,4,12.74,-73.793901,40.675252,1,N,-73.778877,40.682881,2,47.35,0.0,0.5,0.0,0.0,47.85
2,2024-01-28 01:32:22,2024-01-28 02:20:22,1,12.89,-73.937069,40.749364,1,N,-73.924406,40.7314,2,58.73,0.0,0.5,0.0,0.0,59.23
2,2024-01-12 19:30:48,2024-01-12 20:25:48,4,10.28,-73.895046,40.783565,1,N,-73.91289,40.779004,1,55.7,0.0,0.5,9.48,0.0,65.68
2,2024-01-25 09:37:19,2024-01-25 09:54:19,2,10.68,-73.77764,40.653972,1,N,-73.788585,40.664569,2,37.7,0.0,0.5,0.0,0.0,38.2
2,2024-01-27 12:21:47,2024-01-27 12:42:47,1,2.55,-73.995252,40.751367,1,N,-73.989704,40.746978,2,19.38,0.0,0.5,0.0,0.0,19.88
2,2024-01-21 06:12:10,2024-01-21 06:16:10,4,17.33,-74.046866,40.825519,1,N,-74.063271,40.836021,1,47.82,0.0,0.5,9.61,0.0,57.93
2,2024-01-02 08:41:00,2024-01-02 09:35:00,3,13.46,-73.979319,40.667749,1,N,-73.995862,40.671279,2,63.15,0.0,0.5,0.0,0.0,63.65
2,2024-01-17 10:36:31,2024-01-17 10:37:31,3,5.42,-73.796512,40.847679,1,N,-73.792359,40.829668,1,16.55,0.0,0.5,0.21,0.0,17.26
1,2024-01-04 11:38:31,2024-01-04 12:19:31,1,2.22,-73.997911,40.71407,1,N,-73.985918,40.732796,1,28.55,0.0,0.5,4.47,0.0,33.52
1,2024-01-13 15:10:45,2024-01-13 15:51:45,1,14.57,-74.040969,40.677494,1,N,-74.043398,40.689804,1,59.42,0.0,0.5,5.38,0.0,65.3
2,2024-01-06 13:25:38,2024-01-06 13:40:38,1,11.93,-73.772616,40.828759,1,N,-73.753641,40.844531,1,39.83,0.0,0.5,0.74,0.0,41.07
1,2024-01-31 22:53:47,2024-01-31 23:33:47,4,2.64,-73.953015,40.787474,1,N,-73.940641,40.781569,1,29.1,0.0,0.5,1.91,0.0,31.51
2,2024-01-27 17:23:29,2024-01-27 18:00:29,4,18.09,-73.923213,40.787465,1,N,-73.905878,40.798854,1,66.22,0.0,0.5,8.08,0.0,74.8
1,2024-01-19 14:23:19,2024-01-19 15:15:19,2,15.28,-73.909739,40.781455,1,N,-73.907312,40.763916,1,66.7,0.0,0.5,15.5,0.0,82.7
2,2024-01-21 09:04:30,2024-01-21 09:23:30,1,14.63,-74.041607,40.669098,1,N,-74.039991,40.656218,1,48.58,0.0,0.5,8.01,0.0,57.09
1,2024-01-02 23:25:20,2024-01-02 23:55:20,4,17.77,-73.86391,40.704683,1,N,-73.847421,40.724389,1,61.92,0.0,0.5,4.97,0.0,67.39
1,2024-01-23 01:32:57,2024-01-23 01:45:57,1,13.42,-73.828397,40.822841,1,N,-73.831067,40.816877,1,42.55,0.0,0.5,3.09,0.0,46.14
2,2024-01-04 05:44:10,2024-01-04 06:00:10,2,2.17,-73.770536,40.665784,1,N,-73.755397,40.67873,1,15.93,0.0,0.5,3.48,0.0,19.91
2,2024-01-18 22:59:07,2024-01-18 23:34:07,4,10.78,-73.84131,40.715589,1,N,-73.835868,40.714458,2,46.95,0.0,0.5,0.0,0.0,47.45
1,2024-01-20 19:13:04,2024-01-20 19:15:04,2,6.57,-73.835239,40.731853,1,N,-73.818955,40.736285,1,19.93,0.0,0.5,2.19,0.0,22.62
2,2024-01-04 21:55:59,2024-01-04 22:35:59,3,2.16,-73.937559,40.763522,1,N,-73.933969,40.756738,1,27.9,0.0,0.5,4.15,0.0,32.55
2,2024-01-13 11:09:38,2024-01-13 12:02:38,2,4.43,-73.808742,40.779653,1,N,-73.789686,40.769853,1,40.08,0.0,0.5,3.3,0.0,43.88
1,2024-01-13 03:47:32,2024-01-13 04:26:32,2,4.75,-73.854694,40.662391,1,N,-73.842468,40.674754,2,33.88,0.0,0.5,0.0,0.0,34.38
1,2024-01-16 00:41:12,2024-01-16 01:23:12,1,13.53,-73.934148,40.715971,1,N,-73.926651,40.722115,2,57.32,0.0,0.5,0.0,0.0,57.82
1,2024-01-04 15:27:13,2024-01-04 15:32:13,1,0.73,-73.897703,40.738915,1,N,-73.8843,40.758904,1,6.83,0.0,0.5,1.19,0.0,8.52
2,2024-01-23 22:49:21,2024-01-23 23:23:21,1,13.13,-74.033493,40.672162,1,N,-74.042098,40.652293,1,52.33,0.0,0.5,9.13,0.0,61.96
1,2024-01-13 09:24:25,2024-01-13 09:45:25,2,7.05,-73.792836,40.69606,1,N,-73.773184,40.70301,1,30.62,0.0,0.5,0.68,0.0,31.8
1,2024-01-28 07:45:36,2024-01-28 08:29:36,3,5.52,-73.814339,40.665172,1,N,-73.799094,40.645475,1,38.3,0.0,0.5,3.85,0.0,42.65
2,2024-01-04 10:33:10,2024-01-04 11:00:10,1,17.57,-73.94757,40.667702,1,N,-73.935349,40.654607,1,59.92,0.0,0.5,0.1,0.0,60.52
2,2024-01-21 10:54:47,2024-01-21 11:14:47,1,3.39,-73.826577,40.671362,1,N,-73.836979,40.687224,1,20.98,0.0,0.5,1.71,0.0,23.19
2,2024-01-29 03:07:01,2024-01-29 03:54:01,2,7.16,-73.844544,40.665637,1,N,-73.834328,40.668185,1,43.9,0.0,0.5,7.93,0.0,52.33
2,2024-01-10 17:58:18,2024-01-10 18:08:18,2,11.86,-73.910968,40.822336,1,N,-73.893288,40.836382,1,37.15,0.0,0.5,2.2,0.0,39.85
2,2024-01-22 21:48:38,2024-01-22 22:04:38,1,13.84,-74.023479,40.651871,1,N,-74.036679,40.665206,2,45.1,0.0,0.5,0.0,0.0,45.6
1,2024-01-29 04:21:58,2024-01-29 04:36:58,1,7.0,-73.987473,40.837871,1,N,-73.994926,40.845656,1,27.5,0.0,0.5,3.95,0.0,31.95
1,2024-01-01 23:18:20,2024-01-01 23:50:20,2,4.62,-73.970559,40.814019,1,N,-73.95572,40.812938,1,30.05,0.0,0.5,0.78,0.0,31.33
